T,Name,Series
10071,пт,700802783532.5
10072,сб,225467460596.4
10073,вс,556703473712.2
10074,пн,290642597799.6
10075,вт,196992283527.4
10076,ср,676043414652.5
10077,чт,822009998778.7
10078,пт,51045404135.0
10079,сб,230547685093.1
10080,вс,238687680002.3
10081,пн,107739113029.8
10082,вт,483120622713.7
10083,ср,59130371536.7
10084,чт,207037969734.2
10085,пт,397798037465.9
10086,сб,364881768914.1
10087,вс,25374314987.2
10088,пн,105224176218.4
10089,вт,262196762377.8
10090,ср,794538013596.5
10091,чт,142266754522.2
10092,пт,275988990608.7
10093,сб,328317874519.6
10094,вс,253978746349.7
10095,пн,526802068400.9
10096,вт,391286407912.5
10097,ср,630590315103.9
10098,чт,472297548193.4
10099,пт,458673290766.5
10100,сб,601829755981.3
10101,вс,536546329283.1
10102,пн,624246958564.4
10103,вт,61080846917.8
10104,ср,96984789740.6
10105,чт,205217388478.3
10106,пт,746448241322.4
10107,сб,249056743057.9
10108,вс,397153301688.6
10109,пн,804642600442.3
10110,вт,144802399385.0
10111,ср,97966468514.5
10112,чт,369832345652.0
10113,пт,844664311517.4
10114,сб,421936335533.2
10115,вс,194259486064.3
10116,пн,683182205591.2
10117,вт,34365550112.1
10118,ср,585786976557.0
10119,чт,578155945411.8
10120,пт,122332413320.2
10121,сб,3502898107.0
10122,вс,817369792639.1
10123,пн,480108123181.7
10124,вт,634582729173.3
10125,ср,2124496407.0
10126,чт,580939219074.7
10127,пт,381576522122.6
10128,сб,194165881232.3
10129,вс,760729226113.9
10130,пн,508376285786.1
10131,вт,730748638268.9
10132,ср,208222555483.2
10133,чт,551141150937.4
10134,пт,674484097064.5
10135,сб,232390961323.8
10136,вс,482643875676.3
10137,пн,173671891250.9
10138,вт,205466462638.5
10139,ср,750802010369.6
10140,чт,323726198630.1
10141,пт,537763852517.3
10142,сб,249856492675.1
10143,вс,724850466938.6
10144,пн,612908938634.3
10145,вт,851266308848.5
10146,ср,312114450816.6
10147,чт,184880589891.7
10148,пт,435627218457.5
10149,сб,566699335819.2
10150,вс,204751987599.5
10151,пн,296224506606.2
10152,вт,836091563205.2
10153,ср,771617721659.9
10154,чт,65710544898.0
10155,пт,424348118314.1
10156,сб,660397189472.1
10157,вс,20065968131.3
10158,пн,226097005997.6
10159,вт,482457367913.6
10160,ср,92880696898.9
10161,чт,534776316302.1
10162,пт,249062777092.0
10163,сб,46263247789.6
10164,вс,141122501607.8
10165,пн,337413054497.7
10166,вт,850099618283.2
10167,ср,133050830726.5
10168,чт,77415199579.0
10169,пт,765279912821.3
10170,сб,207345913158.6
10171,вс,793532788722.6
10172,пн,449969938698.0
10173,вт,121460012320.5
10174,ср,188328985833.1
10175,чт,664963784240.1
10176,пт,35017685232.7
10177,сб,67343751559.7
10178,вс,275911351977.9
10179,пн,200003069543.3
10180,вт,63180823544.6
10181,ср,437999272710.0
10182,чт,598217459881.1
10183,пт,808242107417.5
10184,сб,429342523999.5
10185,вс,666254252528.3
10186,пн,866339174777.9
10187,вт,207708509096.1
10188,ср,649460695516.9
10189,чт,373091363954.9
10190,пт,851844882951.5
10191,сб,31891862006.0
10192,вс,568763942425.2
10193,пн,699432045039.4
10194,вт,425283708387.1
10195,ср,327379331015.9
10196,чт,304809531964.1
10197,пт,535070778511.8
10198,сб,843829246783.4
10199,вс,234876612108.0
10200,пн,799100288350.9
10201,вт,377289503474.7
10202,ср,819030561434.5
10203,чт,824644825648.4
10204,пт,541890335980.1
10205,сб,168235760269.3
10206,вс,518595567546.5
10207,пн,487344723581.1
10208,вт,255658795098.5
10209,ср,288908220151.1
10210,чт,401524585250.6
10211,пт,502734652439.9
10212,сб,488045542049.3
10213,вс,400748500951.4
10214,пн,628414771281.3
10215,вт,355073560377.1
10216,ср,243309500914.6
10217,чт,196296976417.3
10218,пт,656816166330.4
10219,сб,59511685556.5
10220,вс,257088888513.2
10221,пн,431538917465.1
10222,вт,169931887102.7
10223,ср,609322201584.3
10224,чт,131369530349.9
10225,пт,321731701963.7
10226,сб,824712140646.8
10227,вс,654173514803.7
10228,пн,156556476594.7
10229,вт,842736213596.1
10230,ср,565095962128.3
10231,чт,166670088224.2
10232,пт,658920891248.6
10233,сб,596087317085.7
10234,вс,188443746215.8
10235,пн,686323845378.2
10236,вт,381097620018.1
10237,ср,559409798743.8
10238,чт,773180484726.7
10239,пт,696760090986.2
10240,сб,694913047145.0
10241,вс,563625582400.5
10242,пн,347323241760.3
10243,вт,17708058602.3
10244,ср,549341703255.9
10245,чт,144465584230.8
10246,пт,288271243820.0
10247,сб,338469580649.9
10248,вс,865523657093.8
10249,пн,405068763430.9
10250,вт,222772822651.0
10251,ср,623236012476.8
10252,чт,370932383949.7
10253,пт,666323332152.4
10254,сб,346261879162.3
10255,вс,586030877956.1
10256,пн,624938466517.6
10257,вт,845526735710.9
10258,ср,781934514911.8
10259,чт,769699434071.5
10260,пт,328904750180.7
10261,сб,509550270322.0
10262,вс,219542035764.0
10263,пн,473898943021.7
10264,вт,292435867085.0
10265,ср,657531782165.8
10266,чт,267337044150.0
10267,пт,558149567481.2
10268,сб,270823375278.2
10269,вс,467010669.2
10270,пн,803816145199.5
10271,вт,465325810424.1
10272,ср,577222366770.8
10273,чт,746130166009.1
10274,пт,171226697882.3
10275,сб,674436613299.4
10276,вс,601870680054.8
10277,пн,504189610524.5
10278,вт,124596306589.6
10279,ср,137444862270.3
10280,чт,159886859109.1
10281,пт,750227466562.7
10282,сб,701206643263.0
10283,вс,544520426567.5
10284,пн,405590901702.7
10285,вт,200095449189.0
10286,ср,759297566760.8
10287,чт,58897369306.9
10288,пт,762895926930.5
10289,сб,301821232692.3
10290,вс,862053352442.8
10291,пн,353175691320.7
10292,вт,705389749975.2
10293,ср,707703422093.9
10294,чт,149800181190.6
10295,пт,379427572173.8
10296,сб,747652548012.1
10297,вс,653664430476.7
10298,пн,737077852175.9
10299,вт,281555769735.3
10300,ср,608920142449.1
10301,чт,31507828459.0
10302,пт,789765759482.5
10303,сб,458999287802.4
10304,вс,593567467337.1
10305,пн,50249746534.9
10306,вт,641830569341.8
10307,ср,102021503750.3
10308,чт,72305484587.5
10309,пт,5256632923.0
10310,сб,665372623348.1
10311,вс,98521833355.1
10312,пн,547402429101.4
10313,вт,828397698727.6
10314,ср,360460500470.9
10315,чт,396658573209.2
10316,пт,284315604454.8
10317,сб,736960976575.4
10318,вс,765177728652.4
10319,пн,82426684066.9
10320,вт,668681512840.0
10321,ср,82161276590.9
10322,чт,225306595630.3
10323,пт,866134177866.4
10324,сб,65846488635.3
10325,вс,277127876317.9
10326,пн,118050954542.8
10327,вт,504959547499.0
10328,ср,410347832235.7
10329,чт,828545580964.9
10330,пт,258748881625.4
10331,сб,52921912820.3
10332,вс,430478446091.9
10333,пн,209455894460.0
10334,вт,54582165821.3
10335,ср,688070628946.1
10336,чт,835890644790.5
10337,пт,15117295769.9
10338,сб,443119520449.6
10339,вс,727813920331.6
10340,пн,433687043830.4
10341,вт,815943234463.4
10342,ср,230249144648.6
10343,чт,59697995737.9
10344,пт,634269162508.7
10345,сб,73632454246.5
10346,вс,460913051460.4
10347,пн,10879225502.5
10348,вт,799110670954.9
10349,ср,706813712308.0
10350,чт,875109726793.4
10351,пт,846985980532.5
10352,сб,195792931375.8
10353,вс,728696955187.8
10354,пн,586843449815.1
10355,вт,150777720316.1
10356,ср,448793212013.2
10357,чт,49890310683.1
10358,пт,472028125945.5
10359,сб,408295937292.8
10360,вс,791435846240.9
10361,пн,313963062801.7
10362,вт,381003672642.8
10363,ср,5952532658.0
10364,чт,415116121819.2
10365,пт,508853629792.8
10366,сб,613215367507.8
10367,вс,336257710573.5
10368,пн,369384993672.8
10369,вт,186440891007.8
10370,ср,808198208234.9
10371,чт,500342444234.9
10372,пт,411701957097.3
10373,сб,511375695704.5
10374,вс,463207350716.9
10375,пн,370139114282.5
10376,вт,440299804570.0
10377,ср,199263700632.2
10378,чт,15776588208.4
10379,пт,834122759593.2
10380,сб,142559969159.8
10381,вс,229935262384.9
10382,пн,583907382302.7
10383,вт,512545106525.3
10384,ср,647638756274.5
10385,чт,422553969969.5
10386,пт,236480605764.6
10387,сб,282923591349.7
10388,вс,604326978329.8
10389,пн,886214865119.3
10390,вт,211583328497.8
10391,ср,477879637219.7
10392,чт,796311921847.9
10393,пт,304656769237.4
10394,сб,277491382167.4
10395,вс,264718162500.6
10396,пн,438439779686.3
10397,вт,75192296741.6
10398,ср,863510253838.9
10399,чт,90379735520.0
10400,пт,242595297973.0
10401,сб,517656053931.6
10402,вс,414880056638.9
10403,пн,232644751876.4
10404,вт,280126597737.7
10405,ср,707631298345.5
10406,чт,798370840172.9
10407,пт,60092820849.2
10408,сб,126239668271.8
10409,вс,63464872780.6
10410,пн,75315161317.1
10411,вт,80122079926.6
10412,ср,835447286370.6
10413,чт,150093123702.8
10414,пт,590086204874.9
10415,сб,382293692165.7
10416,вс,605148428209.1
10417,пн,436129756546.3
10418,вт,871790328646.2
10419,ср,207170187681.7
10420,чт,536438085149.4
10421,пт,485354181683.4
10422,сб,494551413016.7
10423,вс,92595075344.2
10424,пн,2662511385.2
10425,вт,273589773825.4
10426,ср,778394837335.3
10427,чт,876592958709.1
10428,пт,314261350357.6
10429,сб,22867880190.1
10430,вс,420432372410.5
10431,пн,352227281600.4
10432,вт,694018513242.8
10433,ср,113824363661.5
10434,чт,132466675282.7
10435,пт,334265414520.0
10436,сб,233827403109.6
10437,вс,394174504772.4
10438,пн,198198520481.7
10439,вт,2582643951.6
10440,ср,42497956998.6
10441,чт,440624253852.3
10442,пт,62638544624.6
10443,сб,84590263221.8
10444,вс,43264895917.2
10445,пн,327677080965.7
10446,вт,651557501173.1
10447,ср,26876159853.3
10448,чт,333398615116.0
10449,пт,315613488449.6
10450,сб,310039511753.0
10451,вс,566807990452.4
10452,пн,880023179328.9
10453,вт,5051656805.9
10454,ср,313481888248.8
10455,чт,410948398039.0
10456,пт,859696066215.5
10457,сб,849605867650.8
10458,вс,179169941457.1
10459,пн,72669743823.8
10460,вт,425895291058.0
10461,ср,600431074219.8
10462,чт,146600138909.8
10463,пт,758251574777.2
10464,сб,280256698492.5
10465,вс,705867237236.7
10466,пн,169104078200.7
10467,вт,786084657796.2
10468,ср,842641148508.6
10469,чт,791516177491.4
10470,пт,252190772210.1
10471,сб,267792702287.9
10472,вс,220960063558.6
10473,пн,670038613913.3
10474,вт,147436853475.2
10475,ср,885108585311.0
10476,чт,746155196143.8
10477,пт,795495691733.3
10478,сб,747203153565.2
10479,вс,702208119570.9
10480,пн,582619060610.5
10481,вт,180180550471.7
10482,ср,316383926932.9
10483,чт,328199816952.3
10484,пт,588407598143.2
10485,сб,821299676853.0
10486,вс,62491873398.3
10487,пн,8918496039.5
10488,вт,715029776950.3
10489,ср,749307597781.3
10490,чт,588705130692.5
10491,пт,65304452382.5
10492,сб,414874992738.2
10493,вс,852145096416.6
10494,пн,773082235162.1
10495,вт,17186198642.8
10496,ср,151378222143.1
10497,чт,729550689401.2
10498,пт,253943832565.9
10499,сб,89180525511.1
10500,вс,307740966421.7
10501,пн,867313601738.9
10502,вт,771063887207.0
10503,ср,767082410517.2
10504,чт,635469946631.9
10505,пт,67783118910.0
10506,сб,175065402793.2
10507,вс,184578206360.0
10508,пн,473232086565.9
10509,вт,473710823661.2
10510,ср,739296558332.7
10511,чт,185746715474.8
10512,пт,852402916309.1
10513,сб,368528600563.1
10514,вс,461405944915.2
10515,пн,201070095013.6
10516,вт,518601305005.3
10517,ср,411540931963.7
10518,чт,480633529667.7
10519,пт,101774182855.3
10520,сб,468885061123.9
10521,вс,502605674036.6
10522,пн,649884068856.3
10523,вт,814841862917.0
10524,ср,101917777918.1
10525,чт,348130696667.2
10526,пт,764803233587.8
10527,сб,483368754970.5
10528,вс,196894759136.5
10529,пн,369802837678.2
10530,вт,274163554990.0
10531,ср,499997413534.9
10532,чт,578945283107.0
10533,пт,613138917816.1
10534,сб,393279842638.6
10535,вс,180523986945.4
10536,пн,684666964740.5
10537,вт,184223043955.1
10538,ср,125328294700.6
10539,чт,100488116406.8
10540,пт,217507157603.8
10541,сб,839074609124.2
10542,вс,897174023704.5
10543,пн,710158506871.9
10544,вт,787750922907.1
10545,ср,520813892168.6
10546,чт,708068154070.3
10547,пт,302309665026.5
10548,сб,702385492661.7
10549,вс,221212401186.8
10550,пн,640590828508.9
10551,вт,788734525439.4
10552,ср,174147556789.4
10553,чт,430989396767.9
10554,пт,838834382727.5
10555,сб,150754627969.5
10556,вс,90447569158.9
10557,пн,243446674532.0
10558,вт,777212721563.7
10559,ср,552165166973.7
10560,чт,317094752148.2
10561,пт,376552665725.3
10562,сб,314118627457.3
10563,вс,159187177077.1
10564,пн,154743404624.7
10565,вт,201497800443.7
10566,ср,782019902549.3
10567,чт,32896935155.1
10568,пт,62416671538.6
10569,сб,53263277226.3
10570,вс,225019812411.5
10571,пн,885106976197.6
10572,вт,305971523607.7
10573,ср,69268877078.9
10574,чт,889373286582.7
10575,пт,456504953601.5
10576,сб,268563748863.5
10577,вс,802350499860.7
10578,пн,881407107082.9
10579,вт,886749978859.7
10580,ср,643211213969.5
10581,чт,486070387387.5
10582,пт,705538799564.4
10583,сб,298222982227.0
10584,вс,57725284865.4
10585,пн,486279450678.7
10586,вт,7131115337.9
10587,ср,614723060938.8
10588,чт,103330540443.1
10589,пт,700358444785.3
10590,сб,64773464576.6
10591,вс,41824445473.1
10592,пн,866594236602.8
10593,вт,383908543991.0
10594,ср,426726889653.3
10595,чт,708408649859.8
10596,пт,521913686208.4
10597,сб,694238549149.5
10598,вс,522126173053.2
10599,пн,773424924134.6
10600,вт,587033585859.2
10601,ср,879510119002.2
10602,чт,376751819433.3
10603,пт,887236440773.9
10604,сб,498388167653.4
10605,вс,610194072373.9
10606,пн,691971348723.5
10607,вт,638912004102.7
10608,ср,42766287199.0
10609,чт,659120119750.0
10610,пт,36599202018.9
10611,сб,822794081762.3
10612,вс,145633859473.8
10613,пн,481853635528.3
10614,вт,423404851229.2
10615,ср,159602363919.3
10616,чт,634646413116.2
10617,пт,413449425953.2
10618,сб,41355492721.9
10619,вс,750421202961.8
10620,пн,161571580048.5
10621,вт,306139764312.5
10622,ср,392258903751.5
10623,чт,524433093991.2
10624,пт,413633945339.1
10625,сб,322234437738.4
10626,вс,60587815719.7
10627,пн,190730218842.0
10628,вт,858979988133.5
10629,ср,434825697114.9
10630,чт,482251567699.6
10631,пт,79050599528.4
10632,сб,694145992364.9
10633,вс,559899633923.7
10634,пн,596302617745.7
10635,вт,310727059170.8
10636,ср,458944789800.8
10637,чт,102310336791.5
10638,пт,111242645649.4
10639,сб,289754177417.0
10640,вс,140330919789.5
10641,пн,617952509376.5
10642,вт,42366919427.2
10643,ср,259522797500.5
10644,чт,55423482367.1
10645,пт,408366301600.7
10646,сб,385022956461.7
10647,вс,519896056244.6
10648,пн,892648281453.3
10649,вт,795751402847.6
10650,ср,254106594819.6
10651,чт,116220042431.3
10652,пт,913388210603.6
10653,сб,414554864899.8
10654,вс,22085580934.4
10655,пн,596123760424.0
10656,вт,148315652571.2
10657,ср,73530539442.4
10658,чт,321476258318.1
10659,пт,621181593104.9
10660,сб,78034955081.7
10661,вс,911831178401.2
10662,пн,134386578672.7
10663,вт,1140037375.3
10664,ср,767330010731.8
10665,чт,804825637173.5
10666,пт,893135644692.1
10667,сб,784036035760.0
10668,вс,631069392968.5
10669,пн,783965437267.1
10670,вт,247212243035.6
10671,ср,221455024593.2
10672,чт,511796018320.6
10673,пт,372642139365.5
10674,сб,884729990621.1
10675,вс,916935319003.8
10676,пн,216952464831.9
10677,вт,687676609293.0
10678,ср,84082717843.3
10679,чт,115056742219.6
10680,пт,571693538616.2
10681,сб,18207954589.5
10682,вс,592569812162.0
10683,пн,642296765978.0
10684,вт,143733827698.3
10685,ср,168420153366.1
10686,чт,417152053697.0
10687,пт,570945419309.8
10688,сб,146763550378.9
10689,вс,894133847022.3
10690,пн,85175996820.7
10691,вт,478233190479.7
10692,ср,640697477211.5
10693,чт,154437518763.8
10694,пт,792316698641.7
10695,сб,779131372882.0
10696,вс,47936348334.2
10697,пн,374783168230.9
10698,вт,587072236279.1
10699,ср,773586590212.6
10700,чт,526542356568.0
10701,пт,554395829969.0
10702,сб,276271274587.4
10703,вс,268227638414.6
10704,пн,838756196318.8
10705,вт,114860710973.2
10706,ср,79693638186.7
10707,чт,28741223827.5
10708,пт,372897999389.3
10709,сб,423688395991.9
10710,вс,447836353168.8
10711,пн,565303347451.2
10712,вт,686616152471.3
10713,ср,498156387396.4
10714,чт,162017342755.7
10715,пт,733688459721.7
10716,сб,483922613481.7
10717,вс,911459917021.8
10718,пн,242482630433.7
10719,вт,23391855674.5
10720,ср,860734494297.3
10721,чт,7745695888.1
10722,пт,628788382627.1
10723,сб,98343765348.3
10724,вс,626583462235.8
10725,пн,489494173959.3
10726,вт,8712598719.3
10727,ср,756784138979.0
10728,чт,584366278856.4
10729,пт,539482211076.6
10730,сб,1253774184.6
10731,вс,296195392777.1
10732,пн,782706643352.1
10733,вт,535906775931.8
10734,ср,201726505993.7
10735,чт,877637085561.3
10736,пт,510244970399.5
10737,сб,58634395566.8
10738,вс,313458800290.9
10739,пн,26251957790.9
10740,вт,893869818502.0
10741,ср,342803291956.7
10742,чт,408941697062.7
10743,пт,441094582275.6
10744,сб,845198322255.6
10745,вс,72600146472.6
10746,пн,388295976049.7
10747,вт,264494333524.5
10748,ср,113779521974.3
10749,чт,295826787744.0
10750,пт,481302366174.6
10751,сб,364176819943.3
10752,вс,853594216565.6
10753,пн,893351585334.0
10754,вт,398080085577.2
10755,ср,837694004144.1
10756,чт,787406437638.3
10757,пт,140523270025.1
10758,сб,249681846822.2
10759,вс,139249165707.4
10760,пн,170132727429.3
10761,вт,688633990189.9
10762,ср,891039489701.1
10763,чт,672381123882.5
10764,пт,300028634415.8
10765,сб,834561229878.8
10766,вс,677283806351.9
10767,пн,446376073732.6
10768,вт,882781443123.0
10769,ср,822854756659.5
10770,чт,769357544647.7
10771,пт,306191115520.7
10772,сб,372618669345.0
10773,вс,918610032862.2
10774,пн,125781588909.2
10775,вт,524100481077.4
10776,ср,84367200953.7
10777,чт,676944151969.5
10778,пт,416788057814.7
10779,сб,133702980098.4
10780,вс,600951369918.0
10781,пн,439175671423.4
10782,вт,557401790846.4
10783,ср,742490267379.9
10784,чт,290185642852.9
10785,пт,192388629883.9
10786,сб,75220461650.2
10787,вс,115049985929.2
10788,пн,96578179097.3
10789,вт,801174475730.9
10790,ср,107189189086.3
10791,чт,579161936192.0
10792,пт,120063436108.0
10793,сб,879356352192.3
10794,вс,319801026091.1
10795,пн,927818587925.5
10796,вт,298860517810.6
10797,ср,100363292047.8
10798,чт,496147665715.7
10799,пт,923311970033.3
10800,сб,396419284091.6
10801,вс,446763324223.3
10802,пн,857091793164.9
10803,вт,233540357983.7
10804,ср,722288048000.5
10805,чт,886443769529.5
10806,пт,287530921614.4
10807,сб,173100329392.4
10808,вс,829496357505.5
10809,пн,12069378777.1
10810,вт,199556356325.5
10811,ср,201615919280.2
10812,чт,663881490662.4
10813,пт,569317529835.6
10814,сб,808948396208.8
10815,вс,148307142566.1
10816,пн,189701393960.9
10817,вт,92620950042.9
10818,ср,180946509490.5
10819,чт,855882952350.2
10820,пт,448087400593.9
10821,сб,59420551852.4
10822,вс,680206595826.7
10823,пн,451141366335.2
10824,вт,313362086958.2
10825,ср,358075979659.3
10826,чт,775019272728.2
10827,пт,540675621881.3
10828,сб,284291211196.3
10829,вс,387545732564.8
10830,пн,907302767619.7
10831,вт,170172432527.8
10832,ср,461892455889.3
10833,чт,346672626855.0
10834,пт,439400040637.2
10835,сб,782492691073.4
10836,вс,327833529528.5
10837,пн,691057595404.7
10838,вт,426196898801.6
10839,ср,756662794357.5
10840,чт,351430187119.6
10841,пт,157723107222.5
10842,сб,910520531552.3
10843,вс,244623908014.5
10844,пн,790440846040.3
10845,вт,121417545901.6
10846,ср,645799354434.4
10847,чт,903737777170.5
10848,пт,637267756761.2
10849,сб,706524427168.3
10850,вс,902877065524.7
10851,пн,461180645066.9
10852,вт,556122349773.6
10853,ср,46277246361.1
10854,чт,929877192137.4
10855,пт,912566619093.7
10856,сб,768670535541.9
10857,вс,667748978212.5
10858,пн,915667698591.0
10859,вт,36327340899.3
10860,ср,534396291110.6
10861,чт,535516118345.6
10862,пт,463064034354.5
10863,сб,29411043503.0
10864,вс,623534063983.7
10865,пн,490965933990.1
10866,вт,72714744282.3
10867,ср,136873796044.6
10868,чт,361383966796.4
10869,пт,15032724581.1
10870,сб,458051162606.5
10871,вс,769486925426.2
10872,пн,902713190292.5
10873,вт,636146132854.4
10874,ср,862788809952.7
10875,чт,562937161565.6
10876,пт,387744925277.4
10877,сб,892584935114.0
10878,вс,68423235928.7
10879,пн,749848610818.9
10880,вт,425688558743.1
10881,ср,228461212301.5
10882,чт,256016989765.5
10883,пт,228058213684.6
10884,сб,356548112023.7
10885,вс,815659949924.1
10886,пн,97152429599.6
10887,вт,19450275527.4
10888,ср,722564500389.6
10889,чт,822584253486.6
10890,пт,96637989463.9
10891,сб,11052468450.4
10892,вс,613948848372.5
10893,пн,77182803964.1
10894,вт,636489277564.7
10895,ср,131072238229.4
10896,чт,597502316926.0
10897,пт,890741514220.5
10898,сб,55116459293.4
10899,вс,793004731893.3
10900,пн,190269391035.6
10901,вт,2519086373.5
10902,ср,568520326742.3
10903,чт,678948861669.9
10904,пт,743596319833.8
10905,сб,490606598332.6
10906,вс,497843692053.8
10907,пн,866940614675.8
10908,вт,149505975039.0
10909,ср,279439355003.6
10910,чт,272121523915.6
10911,пт,779568340259.5
10912,сб,619899959917.0
10913,вс,899675560057.9
10914,пн,243776261456.1
10915,вт,367883531991.9
10916,ср,240975429120.6
10917,чт,867499690856.8
10918,пт,413456530726.2
10919,сб,51898379531.4
10920,вс,264474596629.1
10921,пн,384804208976.2
10922,вт,166896920969.6
10923,ср,893165805122.0
10924,чт,627052442744.7
10925,пт,865458212204.7
10926,сб,794283322578.7
10927,вс,936938727298.8
10928,пн,923903543864.1
10929,вт,811290180446.0
10930,ср,776221552368.1
10931,чт,22143942314.3
10932,пт,586086389105.6
10933,сб,23828950046.5
10934,вс,805122703214.4
10935,пн,557144999022.0
10936,вт,117330817658.2
10937,ср,411560640073.8
10938,чт,82720298989.0
10939,пт,873995002892.0
10940,сб,322094307739.1
10941,вс,439487727428.9
10942,пн,63618189376.2
10943,вт,456897674156.3
10944,ср,867913517802.9
10945,чт,899285722800.1
10946,пт,382463490802.8
10947,сб,908892286285.8
10948,вс,49551587166.7
10949,пн,803999191241.0
10950,вт,877356550227.9
10951,ср,641978008195.9
10952,чт,281432302832.2
10953,пт,160044319153.5
10954,сб,697762171438.5
10955,вс,648270057120.9
10956,пн,58491486184.6
10957,вт,888259954430.3
10958,ср,453337983899.9
10959,чт,464396555125.3
10960,пт,479273193309.1
10961,сб,945474642813.3
10962,вс,521462051487.5
10963,пн,177361096816.9
10964,вт,811327427275.1
10965,ср,269422146979.7
10966,чт,573649563690.2
10967,пт,471318621847.7
10968,сб,226087472745.7
10969,вс,504551914649.5
10970,пн,858919733304.1
10971,вт,890937733258.0
10972,ср,103004626587.5
10973,чт,229114134409.4
10974,пт,83695340633.0
10975,сб,151010835697.1
10976,вс,117820679721.2
10977,пн,238922399407.1
10978,вт,143510588872.0
10979,ср,17778388621.7
10980,чт,364958499969.4
10981,пт,869627085089.5
10982,сб,638031318301.5
10983,вс,658702798653.3
10984,пн,910329448148.1
10985,вт,292213489467.7
10986,ср,357452882917.2
10987,чт,613907126835.0
10988,пт,692344814508.2
10989,сб,885042384936.3
10990,вс,14014000188.1
10991,пн,51809003776.1
10992,вт,448701281035.7
10993,ср,234343999742.9
10994,чт,559105883783.3
10995,пт,362897345567.6
10996,сб,912206225641.6
10997,вс,319261798905.5
10998,пн,431981797295.8
10999,вт,389097600944.2
11000,ср,562805296899.7
11001,чт,165368292320.2
11002,пт,706084741610.1
11003,сб,770444304873.4
11004,вс,323527203113.4
11005,пн,844930285542.1
11006,вт,759863677028.7
11007,ср,728190686420.8
11008,чт,88960505979.8
11009,пт,233199325077.3
11010,сб,380017769988.9
11011,вс,877793179306.0
11012,пн,138050656972.0
11013,вт,515712757988.4
11014,ср,409241588869.4
11015,чт,639732420942.1
11016,пт,763454654399.5
11017,сб,118182501698.6
11018,вс,444522344454.3
11019,пн,784773831741.2
11020,вт,614990155037.1
11021,ср,700481848724.8
11022,чт,758791417723.7
11023,пт,574888100545.7
11024,сб,653843540120.6
11025,вс,193814794735.7
11026,пн,223560978330.4
11027,вт,343549679546.7
11028,ср,415881799883.8
11029,чт,447426972227.3
11030,пт,576635685416.3
11031,сб,863101181516.9
11032,вс,663449119443.7
11033,пн,632374836489.8
11034,вт,717507777535.4
11035,ср,940081929523.5
11036,чт,332300609242.8
11037,пт,370181669112.1
11038,сб,90138925861.1
11039,вс,584001083208.2
11040,пн,851873991980.1
11041,вт,685611960455.1
11042,ср,711742241299.0
11043,чт,417860935844.5
11044,пт,28664333579.7
11045,сб,143290790372.0
11046,вс,528821002811.0
11047,пн,497600223300.3
11048,вт,60973257845.8
11049,ср,111693642851.7
11050,чт,938778663051.2
11051,пт,167146364734.0
11052,сб,854924937903.0
11053,вс,432340295915.2
11054,пн,726102203669.7
11055,вт,318841047468.4
11056,ср,297863409500.6
11057,чт,860352117724.9
11058,пт,895263564172.7
11059,сб,773797422186.6
11060,вс,418905935643.0
11061,пн,155615971410.8
11062,вт,201393035365.7
11063,ср,274177744721.0
11064,чт,881033264383.8
11065,пт,937821138843.4
11066,сб,437050030952.4
11067,вс,700336477749.2
11068,пн,848998303633.2
11069,вт,138397774831.2
11070,ср,504035086310.9
11071,чт,170970868380.0
11072,пт,508464987267.7
11073,сб,342579211144.2
11074,вс,386168201792.7
11075,пн,372728424225.0
11076,вт,898266850060.5
11077,ср,378794338810.9
11078,чт,929626829599.3
11079,пт,878585302157.4
11080,сб,879807248788.8
11081,вс,770946867388.5
11082,пн,33073622806.3
11083,вт,770213305433.0
11084,ср,276578221560.6
11085,чт,473934823138.1
11086,пт,521881233563.2
11087,сб,318200865358.9
11088,вс,413146268200.2
11089,пн,414088605659.3
11090,вт,549009182019.6
11091,ср,457370541445.2
11092,чт,217520125921.1
11093,пт,787571170461.0
11094,сб,926067633265.7
11095,вс,828608445138.0
11096,пн,6441085485.0
11097,вт,554120044087.7
11098,ср,370251078133.2
11099,чт,619046642287.6
11100,пт,662087680081.7
11101,сб,930329492344.3
11102,вс,536954957419.9
11103,пн,93582002000.9
11104,вт,443010641373.2
11105,ср,296252198418.4
11106,чт,374717466919.2
11107,пт,188286173052.1
11108,сб,384902483944.2
11109,вс,366324889128.7
11110,пн,791029106957.7
11111,вт,216341042516.8
11112,ср,653616917993.1
11113,чт,779612232623.3
11114,пт,305282628313.1
11115,сб,62037907238.1
11116,вс,435895593426.1
11117,пн,99405049869.2
11118,вт,144833226728.2
11119,ср,651761801984.6
11120,чт,248170323347.2
11121,пт,857933871022.7
11122,сб,394920235577.5
11123,вс,301085953316.4
11124,пн,808177414788.9
11125,вт,418036754322.3
11126,ср,786944506898.8
11127,чт,277170811445.3
11128,пт,399446030279.9
11129,сб,899017840658.5
11130,вс,338394349150.7
11131,пн,608916635717.7
11132,вт,172931002471.1
11133,ср,740646978520.7
11134,чт,812894946279.6
11135,пт,412626503402.3
11136,сб,317338830304.0
11137,вс,359640686419.1
11138,пн,854369445250.4
11139,вт,322401686976.4
11140,ср,426780224076.4
11141,чт,220287402476.5
11142,пт,339223870819.4
11143,сб,232929930205.0
11144,вс,376995085143.3
11145,пн,587475271144.9
11146,вт,495701689630.0
